200000 5.7730000000000005E-6 17
220000 5.1020000000000004E-6 34
240000 1.593E-6 51
260000 1.6730000000000001E-6 68
280000 1.667E-6 86
300000 1.511E-6 104
320000 1.4540000000000002E-6 122
340000 1.5470000000000002E-6 140
360000 1.574E-6 158
380000 1.5670000000000002E-6 176
400000 1.607E-6 194
420000 1.546E-6 212
440000 2.2070000000000002E-6 230
460000 1.5070000000000001E-6 248
480000 1.574E-6 266
500000 1.5720000000000002E-6 284
520000 1.6030000000000002E-6 302
540000 1.638E-6 321
560000 1.6480000000000001E-6 340
580000 1.7210000000000001E-6 359
600000 1.7410000000000001E-6 378
620000 1.884E-6 397
640000 1.576E-6 416
660000 1.5610000000000002E-6 435
680000 1.5890000000000002E-6 454
700000 1.6480000000000001E-6 473
720000 1.686E-6 492
740000 1.675E-6 511
760000 2.244E-6 530
780000 1.6430000000000002E-6 549
800000 1.5690000000000001E-6 568
820000 1.604E-6 587
840000 1.5350000000000001E-6 606
860000 1.734E-6 625
880000 1.5940000000000001E-6 644
900000 1.6460000000000002E-6 663
920000 1.638E-6 682
940000 1.576E-6 701
960000 1.543E-6 720
980000 1.694E-6 739
1000000 1.5180000000000001E-6 758
1020000 1.6620000000000001E-6 777
1040000 1.6540000000000002E-6 796
1060000 1.649E-6 816
1080000 1.689E-6 836
1100000 1.5300000000000002E-6 856
1120000 1.67E-6 876
1140000 1.6250000000000001E-6 896
1160000 1.633E-6 916
1180000 1.573E-6 936
1200000 1.636E-6 956
1220000 1.6200000000000002E-6 976
1240000 1.692E-6 996
1260000 1.67E-6 1016
1280000 1.63E-6 1036
1300000 2.272E-6 1056
1320000 1.5360000000000002E-6 1076
1340000 1.6480000000000001E-6 1096
1360000 1.633E-6 1116
1380000 1.929E-6 1136
1400000 1.8620000000000001E-6 1156
1420000 2.036E-6 1176
1440000 1.714E-6 1196
1460000 1.669E-6 1216
1480000 1.528E-6 1236
1500000 1.5610000000000002E-6 1256
1520000 1.607E-6 1276
1540000 1.602E-6 1296
1560000 1.6310000000000001E-6 1316
1580000 1.6730000000000001E-6 1336
1600000 1.6110000000000001E-6 1356
1620000 1.6090000000000002E-6 1376
1640000 1.5940000000000001E-6 1396
1660000 1.663E-6 1416
1680000 1.5180000000000001E-6 1436
1700000 1.6400000000000002E-6 1456
1720000 1.6590000000000001E-6 1476
1740000 1.6960000000000002E-6 1496
1760000 1.7040000000000001E-6 1516
1780000 1.729E-6 1536
1800000 1.5610000000000002E-6 1556
1820000 1.664E-6 1576
1840000 2.081E-6 1596
1860000 1.433E-6 1616
1880000 1.5190000000000002E-6 1636
1900000 1.6990000000000002E-6 1656
1920000 1.7E-6 1676
1940000 1.585E-6 1696
1960000 1.5800000000000001E-6 1716
1980000 2.2870000000000003E-6 1736
2000000 1.576E-6 1756
2020000 1.596E-6 1776
2040000 1.5040000000000001E-6 1796
2060000 1.714E-6 1816
2080000 1.638E-6 1836
2100000 1.543E-6 1857
2120000 1.478E-6 1878
2140000 1.5350000000000001E-6 1899
2160000 1.6200000000000002E-6 1920
2180000 1.712E-6 1941
2200000 1.467E-6 1962
2220000 1.6090000000000002E-6 1983
2240000 1.571E-6 2004
2260000 1.5210000000000001E-6 2025
2280000 1.658E-6 2046
2300000 1.543E-6 2067
2320000 1.5630000000000001E-6 2088
2340000 1.2975E-5 2109
2360000 1.9830000000000003E-6 2130
2380000 1.7180000000000001E-6 2151
2400000 1.0620000000000002E-6 2172
2420000 6.88E-7 2193
2440000 6.51E-7 2214
2460000 6.51E-7 2235
2480000 6.000000000000001E-7 2256
2500000 6.180000000000001E-7 2277
2520000 6.13E-7 2298
2540000 6.410000000000001E-7 2319
2560000 6.410000000000001E-7 2340
2580000 6.13E-7 2361
2600000 6.43E-7 2382
2620000 6.4E-7 2403
2640000 6.19E-7 2424
2660000 6.15E-7 2445
2680000 6.210000000000001E-7 2466
2700000 7.990000000000001E-7 2487
2720000 5.74E-7 2508
2740000 8.53E-7 2529
2760000 6.06E-7 2550
2780000 6.180000000000001E-7 2571
2800000 5.94E-7 2592
2820000 6.12E-7 2613
2840000 6.51E-7 2634
2860000 6.01E-7 2655
2880000 5.94E-7 2676
2900000 5.57E-7 2697
2920000 5.7E-7 2718
2940000 5.32E-7 2739
2960000 5.7E-7 2760
2980000 5.6E-7 2781
3000000 5.520000000000001E-7 2802
3020000 5.02E-7 2823
3040000 5.61E-7 2844
3060000 5.72E-7 2865
3080000 6.5E-7 2886
3100000 5.6E-7 2907
3120000 5.5E-7 2928
3140000 5.65E-7 2949
3160000 5.75E-7 2970
3180000 5.620000000000001E-7 2991
3200000 5.61E-7 3012
3220000 5.830000000000001E-7 3033
3240000 5.37E-7 3054
3260000 5.74E-7 3075
3280000 5.99E-7 3096
3300000 6.02E-7 3117
3320000 7.39E-7 3138
3340000 6.380000000000001E-7 3159
3360000 6.12E-7 3180
3380000 6.33E-7 3201
3400000 5.760000000000001E-7 3222
3420000 5.71E-7 3243
3440000 5.800000000000001E-7 3264
3460000 6.37E-7 3285
3480000 6.15E-7 3306
3500000 6.26E-7 3327
3520000 6.09E-7 3348
3540000 5.78E-7 3369
3560000 6.380000000000001E-7 3390
3580000 5.47E-7 3411
3600000 6.19E-7 3432
3620000 5.970000000000001E-7 3453
3640000 6.000000000000001E-7 3474
3660000 6.02E-7 3495
3680000 5.84E-7 3516
3700000 5.77E-7 3537
3720000 5.690000000000001E-7 3558
3740000 5.82E-7 3579
3760000 5.03E-7 3600
3780000 5.89E-7 3621
3800000 5.32E-7 3642
